frame,frame_hash,stream_checksum,teps,scoring_calls,bound_checks,compact_lookups,dual_solver_ops,dual_updates,dual_group_solves,oracle_candidates,oracle_w1_candidates,oracle_w2_candidates,oracle_primitive_ops,dual_witness_candidates,dual_witness_primitive_ops,score_primitive_ops,total_primitive_ops,ops_w1,ops_w2,ops_w3,structural_checks,word_mismatch,metric_mismatch,tie_mismatch
648,5437565753968029016,859203926581896521,39911,40974,40567,3104593,34384584,5541,72033,381861,381861,0,25584687,72033,4970277,2622336,70707044,0,34384584,0,0,0,0,0
649,16489468718597773885,16040276571959841103,32539,33603,33739,2816015,31394610,3863,50219,222291,222291,0,14893497,50219,3465111,2150592,54753564,0,31394610,0,0,0,0,0
650,2139026678767967536,11963491151434079100,36575,37637,37473,2971770,33446699,4609,59917,134301,134301,0,8998167,59917,4134273,2408768,51997150,0,33446699,0,0,0,0,0
651,12732998959073337617,11763197920964073598,40316,41379,40893,3099968,34375250,5867,76271,531226,531226,0,35592142,76271,5262699,2648256,81019208,0,34375250,0,0,0,0,0
652,12667186128461695927,8754520984252185054,39922,40985,40580,3104944,34469175,5549,72137,405373,405373,0,27159991,72137,4977453,2623040,72375183,0,34469175,0,0,0,0,0
653,965648848581406699,14926448960374435286,40321,41385,40945,3108168,34443526,5710,74230,406181,406181,0,27214127,74230,5121870,2648640,72577276,0,34443526,0,0,0,0,0
654,14688239453222220631,9118506850881522342,11879,12940,14510,1428418,15596867,1038,13494,12067,12067,0,808489,13494,931086,828160,19607530,0,15596867,0,0,0,0,0
655,15499481043304135410,16206249842000774863,18979,20042,20964,2087234,22120267,1760,22880,23398,23398,0,1567666,22880,1578720,1282688,28657539,0,22120267,0,0,0,0,0
656,15052719882199892039,6680506254250992099,39880,40944,40542,3124267,34527090,5528,71864,228720,228720,0,15324240,71864,4958616,2620416,60595171,0,34527090,0,0,0,0,0
657,6649709512467052771,10729211271972419459,42061,43124,42501,3196864,34952632,6414,83382,520694,520694,0,34886498,83382,5753358,2759936,81591789,0,34952632,0,0,0,0,0
658,16517822258454559377,2434891492574949009,34133,35197,35166,2923439,32404424,4099,53287,76328,76328,0,5113976,53287,3676803,2252608,46406416,0,32404424,0,0,0,0,0
659,5658466932555957732,6954798296163031102,38837,39899,39582,3075608,34214401,5223,67899,275170,275170,0,18436390,67899,4685031,2553536,63004548,0,34214401,0,0,0,0,0
660,4308306325296819504,13200797751396776473,32308,33371,33472,2880208,31412992,3726,48438,52958,52958,0,3548186,48438,3342222,2135744,43352824,0,31412992,0,0,0,0,0
661,15876323454465600244,8382082058674177250,38658,39722,39415,3000783,34172541,5168,67184,271430,271430,0,18185810,67184,4635696,2542208,62576453,0,34172541,0,0,0,0,0
662,96679807295986386,16148149702264431239,33976,35039,35013,2952937,32117345,4040,52520,81402,81402,0,5453934,52520,3623880,2242496,46425605,0,32117345,0,0,0,0,0
663,17239562545443793729,2589884551428222869,40879,41942,41450,3115082,34740004,5892,76596,376337,376337,0,25214579,76596,5285124,2684288,71080527,0,34740004,0,0,0,0,0
664,41847363511816512,17872780157450826926,41028,42092,41585,3056423,34816405,5931,77103,365013,365013,0,24455871,77103,5320107,2693888,70384279,0,34816405,0,0,0,0,0
665,6599062690871930985,15279050708785511352,36172,37236,36954,2972928,32912568,4496,58448,152293,152293,0,10203631,58448,4032912,2383104,52542097,0,32912568,0,0,0,0,0
666,8684161414503418273,13682790012948665610,40910,41973,41478,3202676,34748168,5905,76765,324072,324072,0,21712824,76765,5296811,2686272,67688229,0,34747440,728,0,0,0,0
667,18314418404687521985,13086866093926397700,20917,21981,22675,2186284,23894741,2003,26039,24671,24671,0,1652957,26039,1796691,1406784,30960132,0,23894741,0,0,0,0,0
668,6866790557753914697,11634975039811558210,41115,42178,41633,3213914,34814130,5979,77727,433261,433261,0,29028487,77727,5363189,2699392,75160745,0,34813402,728,0,0,0,0
669,7617772251789999682,15308676551693193031,41215,42277,41750,3135585,34749312,6043,78559,432537,432537,0,28979979,78559,5420597,2705728,75032951,0,34749052,260,0,0,0,0
670,17946558795283661761,9619782020999843453,16702,17765,18344,1824557,19773312,1634,21242,93638,93638,0,6273746,21242,1465698,1136960,30492617,0,19773312,0,0,0,0,0
671,15513656550250135436,3987684635606022822,38888,39953,39630,3018652,34141900,5215,67795,230682,230682,0,15455694,67795,4677855,2556992,59890723,0,34141900,0,0,0,0,0
672,11595001968502660751,17469514783883979858,40475,41539,41087,3054752,34543665,5726,74438,321223,321223,0,21521941,74438,5136326,2658496,66956267,0,34535085,8580,0,0,0,0
673,8119812360879151612,8331246152944534637,39932,40994,40591,3145041,34487947,5566,72358,373256,373256,0,25008152,72358,4992728,2623616,70298075,0,34486387,1560,0,0,0,0
674,578583857471299202,2874351840881950504,41554,42617,42053,3100143,34751704,6161,80093,534033,534033,0,35780211,80093,5526417,2727488,81928016,0,34751704,0,0,0,0,0
675,2104722919515244370,13695383003957862657,40440,41502,41050,3125645,34597459,5735,74555,380606,380606,0,25500602,74555,5144295,2656128,71065179,0,34597459,0,0,0,0,0
676,18066470779128890983,16872456766581800637,37073,38136,37929,3106498,33529717,4759,61867,150054,150054,0,10053618,61867,4268823,2440704,53437289,0,33529717,0,0,0,0,0
677,13342392515164786136,12949707809941030978,37916,38979,38725,3080046,33846020,4982,64766,187751,187751,0,12579317,64766,4468854,2494656,56507618,0,33846020,0,0,0,0,0
678,9489402996867759569,9419860495301078284,41718,42783,42167,3140475,34959535,6246,81198,463868,463868,0,31079156,81198,5602688,2738112,77562133,0,34959080,455,0,0,0,0
679,4507247751149639448,10591594785834865195,39875,40938,40536,3037930,34346481,5525,71825,244096,244096,0,16354432,71825,4955925,2620032,61355336,0,34346481,0,0,0,0,0
680,14325695927051278904,6674217438403053680,37939,39002,38741,2957595,33902375,5000,65000,161908,161908,0,10847836,65000,4485000,2496128,54727675,0,33902375,0,0,0,0,0
681,4549627462358699105,9298228277486294718,25349,26411,26874,2676212,27056601,2561,33293,31321,31321,0,2098507,33293,2297217,1690304,35845715,0,27056601,0,0,0,0,0
682,13773308950712907785,14039925970709545740,39900,40963,40561,3130476,34397467,5534,71942,322010,322010,0,21574670,71942,4963998,2621632,66728804,0,34397467,0,0,0,0,0
683,8627805959236296805,10062338640393462606,22728,23791,24331,2506299,25080796,2211,28743,32295,32295,0,2163765,28743,1983267,1522624,33281082,0,25080796,0,0,0,0,0
684,14783932466914455596,2740661926421160733,38876,39940,39622,3075761,34268117,5219,67847,163695,163695,0,10967565,67847,4681443,2556160,55588668,0,34268117,0,0,0,0,0
685,7063362618360469997,13207841113741698939,42117,43179,42546,3087233,34900606,6429,83577,494244,494244,0,33114348,83577,5766813,2763456,79675002,0,34900606,0,0,0,0,0
686,15496269756699131943,4845255460987159807,37381,38444,38229,2977481,33841171,4894,63622,186262,186262,0,12479554,63622,4389918,2460416,56186769,0,33841171,0,0,0,0,0
687,17462328991042244135,14205753850702478283,39964,41026,40618,3038714,34516170,5568,72384,275146,275146,0,18434782,72384,4994496,2625664,63650444,0,34516170,0,0,0,0,0
688,9088773184934319842,3201915698346793514,29855,30920,31087,2741519,29983239,3241,42133,77552,77552,0,5195984,42133,2907177,1978880,42837886,0,29983239,0,0,0,0,0
689,11362115854441008537,7879216217828202436,39005,40069,39685,3165355,34021325,5293,68809,381770,381770,0,25578590,68809,4747821,2564416,70117192,0,34021325,0,0,0,0,0
690,4447914125261390177,15104252724678672070,39401,40464,40106,2927836,34330855,5351,69563,308882,308882,0,20695094,69563,4799847,2589696,65383434,0,34330855,0,0,0,0,0
691,2208441132032707222,4060613603563013383,10426,11490,12933,1299808,14024257,904,11752,7629,7629,0,511143,11752,810888,735360,17394389,0,14024257,0,0,0,0,0
692,4773286599351137724,2127689164902285096,42166,43231,42541,3157769,34802924,6435,83655,541156,541156,0,36257452,83655,5772195,2766784,82799665,0,34802924,0,0,0,0,0
693,18431393787147755480,13133291680576626843,33472,34535,34534,2954755,31874102,3951,51363,89640,89640,0,6005880,51363,3544047,2210240,46623558,0,31874102,0,0,0,0,0
694,15712940082949541157,10640260364039247965,35629,36694,36539,2936467,32897501,4419,57447,281196,281196,0,18840132,57447,3963843,2348416,61022898,0,32897501,0,0,0,0,0
695,5047057608239110481,6920671709268672175,42030,43093,42474,3097948,34928855,6381,82953,512603,512603,0,34344401,82953,5723757,2757952,80895387,0,34928855,0,0,0,0,0
696,3810085516931865123,4439462640833866975,41054,42118,41563,3147097,34825505,5941,77233,440843,440843,0,29536481,77233,5329077,2695552,75575275,0,34825505,0,0,0,0,0
697,17197911180461037765,1795787563535531033,41654,42717,42144,3067519,34912553,6194,80522,467459,467459,0,31319753,80522,5556018,2733888,77631875,0,34912553,0,0,0,0,0
698,16390120351940928361,11931497773428368827,38157,39219,38943,3053047,33840950,5026,65338,170894,170894,0,11449898,65338,4508322,2510016,55401176,0,33840950,0,0,0,0,0
699,414284693792585915,16890755642790842707,38379,39443,39158,2946731,34001175,5059,65767,236546,236546,0,15848582,65767,4537923,2524352,59897921,0,34001175,0,0,0,0,0
700,16760288997976466747,9531217364653525355,22805,23867,24293,2472044,25051845,2204,28652,53822,53822,0,3606074,28652,1976988,1527488,34658732,0,25051845,0,0,0,0,0
701,2019704859519031519,4777571984750711415,39769,40831,40443,3081766,34519680,5482,71266,364936,364936,0,24450712,71266,4917354,2613184,69623139,0,34519680,0,0,0,0,0
702,11139517963610938150,17798614583071685002,40229,41291,40862,3084429,34444514,5639,73307,388707,388707,0,26043369,73307,5058183,2642624,71313981,0,34444514,0,0,0,0,0
703,16223597924637594094,8811164285615442459,17174,18236,19256,1867641,20754201,1577,20501,17055,17055,0,1142685,20501,1414569,1167104,26365456,0,20754201,0,0,0,0,0
704,11966477985968963134,10507100402004258518,36991,38054,37858,2955991,33453238,4762,61906,88051,88051,0,5899417,61906,4271514,2435456,49053474,0,33453238,0,0,0,0,0
705,6896261019369160036,4696751340260704029,41639,42704,42131,3171896,34784321,6190,80470,413644,413644,0,27714148,80470,5552430,2733056,73997982,0,34784321,0,0,0,0,0
706,2194147068444674916,16334992942253329150,40800,41865,41330,3062895,34611512,5817,75621,374604,374604,0,25098468,75621,5217875,2679360,70711440,0,34610420,1092,0,0,0,0
707,4888443503762510802,17327589894665107747,39496,40560,40139,3155205,34277516,5401,70213,251272,251272,0,16835224,70213,4844697,2595840,61748621,0,34277516,0,0,0,0,0
708,8052378887538880508,8059458918031654300,41460,42522,41968,3154577,34914321,6130,79690,392913,392913,0,26325171,79690,5498610,2721408,72656055,0,34914321,0,0,0,0,0
709,17691340971513970012,8644082702601696135,40328,41392,40951,3237369,34589763,5729,74477,434819,434819,0,29132873,74477,5138913,2649088,74788957,0,34589763,0,0,0,0,0
710,17103961784338573818,7887661753191422246,40544,41606,41017,3026036,34620222,5721,74373,371620,371620,0,24898540,74373,5131737,2662784,70380336,0,34620222,0,0,0,0,0
711,15202669987084571639,9514598879979950354,41378,42441,41897,3103714,34895432,6087,79131,396933,396933,0,26594511,79131,5460039,2716224,72811817,0,34895432,0,0,0,0,0
712,5953990809327483914,6402372294729751383,38641,39705,39355,3042755,34204365,5141,66833,303128,303128,0,20309576,66833,4611477,2541120,64748648,0,34204365,0,0,0,0,0
713,17855951411332076899,1224072527027517543,40916,41979,41481,3145297,34732191,5907,76791,378884,378884,0,25385228,76791,5298683,2686656,71289536,0,34729279,2912,0,0,0,0
714,9184047310697356165,9996838961991106569,41808,42871,42241,3133975,34981232,6275,81575,444069,444069,0,29752623,81575,5628779,2743744,76282594,0,34979412,1820,0,0,0,0
715,13544892148617025026,433402027417844472,42131,43193,42519,3202079,34990020,6425,83525,527119,527119,0,35316973,83525,5763225,2764352,82079168,0,34990020,0,0,0,0,0
716,12779733721289212576,5160531902612650079,31988,33051,33149,2910771,31131490,3600,46800,69501,69501,0,4656567,46800,3229200,2115264,44076441,0,31131490,0,0,0,0,0
717,14633293032831433389,16556527428279352105,40488,41551,41047,3032839,34520252,5702,74126,445628,445628,0,29857076,74126,5114694,2659264,75225172,0,34520252,0,0,0,0,0
718,9229854299135121587,413826573617276441,40782,41847,41366,3137307,34693789,5837,75881,407500,407500,0,27302500,75881,5235789,2678208,73088959,0,34693789,0,0,0,0,0
719,11736205866905026319,15653948366742274917,33811,34874,34853,2902498,31950282,4030,52390,100442,100442,0,6729614,52390,3614910,2231936,47464093,0,31950282,0,0,0,0,0
720,7749556930614768223,10375543444304883057,41490,42552,41997,3127850,34923200,6140,79820,482975,482975,0,32359325,79820,5507606,2723328,78683306,0,34922745,455,0,0,0,0
721,1322249714398968656,6925809326266919262,679121,721922,42174,3196782,34801104,6221,80873,490325,490325,0,32851775,80873,5580237,46203008,122675080,0,34801104,0,0,0,0,0
722,11338016266857222091,7150666395480808366,41006,42068,41510,3206359,34763105,5933,77129,433123,433123,0,29019241,77129,5321901,2692352,75044468,0,34763105,0,0,0,0,0
723,13354510800715437407,3212121779517016710,3799,4729,8810,715386,5652920,316,4108,3816,3816,0,255672,4108,283452,302656,7218896,0,5652920,0,0,0,0,0
724,10641301294737041240,15146376219706568221,17345,18408,19757,1897493,21146216,1637,21281,12106,12106,0,811102,21281,1468389,1178112,26521069,0,21146216,0,0,0,0,0
725,3402503405738243120,6047486138435394578,40238,41301,40870,3129863,34452808,5639,73307,344284,344284,0,23067028,73307,5058183,2643264,68392016,0,34452808,0,0,0,0,0
726,12681844524473137276,11604227164785939437,40442,41504,41054,3095142,34556158,5731,74503,251621,251621,0,16858607,74503,5140707,2656256,62347924,0,34556158,0,0,0,0,0
727,16874051204606451211,3944153294284883261,39150,40213,39872,3127648,34343426,5308,69004,295552,295552,0,19801984,69004,4761276,2573632,64647838,0,34343426,0,0,0,0,0
728,59797061696096951,4247236232590083149,41300,42362,41699,3121090,34782241,5996,77948,460513,460513,0,30854371,77948,5378516,2711168,76889085,0,34779329,2912,0,0,0,0
729,4994989261052180492,5991265015336313018,40636,41699,41227,3099990,34593520,5819,75647,363607,363607,0,24361669,75647,5219643,2668736,69984785,0,34593520,0,0,0,0,0
730,8674437369330605328,10974457721715965609,40342,41405,40964,3039476,34576841,5687,73931,298246,298246,0,19982482,73931,5101343,2649920,65391026,0,34568261,8580,0,0,0,0
731,10323825452136550544,16111817467637672490,40278,41341,40868,3083128,34601424,5634,73242,323043,323043,0,21643881,73242,5053698,2645824,67068823,0,34601424,0,0,0,0,0
732,17795717853289239040,5434431814707942193,39645,40708,40328,3076992,34401744,5433,70629,251015,251015,0,16818005,70629,4873401,2605312,61815782,0,34401744,0,0,0,0,0
733,1483468292785639481,12751100816753067519,39513,40576,40205,3050112,34376394,5439,70707,254517,254517,0,17052639,70707,4878783,2596864,61994997,0,34376394,0,0,0,0,0
734,9801838805084428213,11132590780298211297,38787,39849,39537,3112628,34152391,5195,67535,363414,363414,0,24348738,67535,4659915,2550336,68863545,0,34152391,0,0,0,0,0
735,15581019411513005347,5637872828506305529,41366,42429,41887,3135810,34812024,6098,79274,490257,490257,0,32847219,79274,5469932,2715456,79022328,0,34810932,1092,0,0,0,0
736,10654387894964854132,13705627620491999858,41879,42941,42307,3117068,34912475,6283,81679,473518,473518,0,31725706,81679,5635955,2748224,78181735,0,34908107,4368,0,0,0,0
737,8771142779764509883,8107268734041893898,40410,41472,41029,3105966,34689746,5697,74061,417042,417042,0,27941814,74061,5110209,2654208,73542972,0,34689746,0,0,0,0,0
738,12788830630933417344,16597218472108769753,207,207,4157,0,0,0,0,0,0,0,0,0,0,13248,17405,0,0,0,0,0,0,0
739,10822491647574253858,9120222344122971616,41046,42108,41597,3127528,34718307,5959,77467,408131,408131,0,27344777,77467,5345249,2694912,73272370,0,34717579,728,0,0,0,0
740,12071451757757128827,11556719226580565564,41761,42823,42237,3158494,34915166,6252,81276,449469,449469,0,30114423,81276,5608044,2740672,76579036,0,34915166,0,0,0,0,0
741,3234914246405969382,16992668474947748777,37524,38587,38365,2990341,33760402,4867,63271,252993,252993,0,16950531,63271,4365699,2469568,60574906,0,33760402,0,0,0,0,0
742,17353871685385011834,5867928550995241604,40139,41202,40739,3102752,34594001,5584,72592,340001,340001,0,22780067,72592,5008848,2636928,68163335,0,34594001,0,0,0,0,0
743,10284001469478647888,8100617967492121983,40975,42038,41486,3162154,34709597,5898,76674,451829,451829,0,30272543,76674,5290506,2690432,76166718,0,34709597,0,0,0,0,0
744,3584243757236677370,15902698486207478526,38002,39066,38808,3104463,33977619,4995,64935,253807,253807,0,17005069,64935,4480515,2500224,61106698,0,33977619,0,0,0,0,0
745,1683543872317802967,1880629033264610202,40086,41149,40732,3101126,34558277,5624,73112,289600,289600,0,19403200,73112,5044858,2633536,64781729,0,34545745,12532,0,0,0,0
746,8119391169943428274,16700664206671585375,37147,38211,37994,3118428,33448610,4801,62413,299065,299065,0,20037355,62413,4306497,2445504,63394388,0,33448610,0,0,0,0,0
747,4699563315582228049,3281474318016358173,41093,42157,41643,3116720,34735441,5996,77948,367761,367761,0,24639987,77948,5378412,2698048,70610251,0,34735441,0,0,0,0,0
748,2650793684075026015,184930976309745109,42312,43374,42641,3157104,35012640,6516,84708,553008,553008,0,37051536,84708,5844956,2775936,83884813,0,35010820,1820,0,0,0,0
749,15078780034518663149,1100644969004571571,41661,42724,42116,3079819,34672183,6183,80379,524979,524979,0,35173593,80379,5546151,2734336,81248198,0,34672183,0,0,0,0,0
750,9516802369170204719,3174136791019782335,37925,38987,38731,2961166,33792707,4990,64870,149380,149380,0,10008460,64870,4476030,2495168,53772262,0,33792707,0,0,0,0,0
751,9857849601728017366,17579966103343729554,31688,32751,32882,2747633,31116137,3563,46319,50940,50940,0,3412980,46319,3196011,2096064,42601707,0,31116137,0,0,0,0,0
752,3655718873919174225,9655617116833507584,20486,21549,22156,2323303,23482563,1939,25207,27936,27936,0,1871712,25207,1739283,1379136,30818153,0,23482563,0,0,0,0,0
753,3498152470363394420,5196315333844036943,33612,34674,34670,2909461,31956678,3949,51337,94710,94710,0,6345570,51337,3542253,2219136,47007768,0,31956678,0,0,0,0,0
754,4142373120935482839,10159879038575060779,37840,38902,38654,3073893,33790796,4912,63856,183473,183473,0,12292691,63856,4406064,2489728,56091826,0,33790796,0,0,0,0,0
755,11386361933896381372,2993676003523943780,41487,42551,41996,3152718,34831329,6115,79495,461865,461865,0,30944955,79495,5485155,2723264,77179417,0,34831329,0,0,0,0,0
756,8443758103164304602,3634171039600096513,25087,26152,26570,2530907,26828672,2517,32721,49343,49343,0,3305981,32721,2257749,1673728,36623607,0,26828672,0,0,0,0,0
757,8219537104832655677,16699894761867045571,38550,39613,39248,3059762,34045284,5097,66261,310666,310666,0,20814622,66261,4572009,2535232,65066157,0,34045284,0,0,0,0,0
758,11837429995650670492,12085121204636904156,41505,42569,41974,3163048,34924006,6129,79677,413292,413292,0,27690564,79677,5497739,2724416,74041747,0,34923278,728,0,0,0,0
759,12962131736601260561,16109482743959727974,24818,25882,26306,2688469,26624624,2473,32149,39001,39001,0,2613067,32149,2218281,1656448,35827195,0,26624624,0,0,0,0,0
760,3566009117996637487,4766001843756246534,41454,42517,41866,3015792,34805732,6103,79339,477495,477495,0,31992165,79339,5474391,2721088,78051034,0,34805732,0,0,0,0,0
761,11429285199178719925,5869918941450771712,40439,41503,41056,3105908,34572096,5718,74334,379204,379204,0,25406668,74334,5129072,2656192,70910992,0,34570536,1560,0,0,0,0
762,1774941666361266870,801517622713181961,30690,31754,31885,2786940,30466839,3392,44096,62690,62690,0,4200230,44096,3042624,2032256,42560774,0,30466839,0,0,0,0,0
763,17896800419444015272,645197947007763418,40397,41460,41017,3106196,34603595,5701,74113,341397,341397,0,22873599,74113,5113797,2653440,68391644,0,34603595,0,0,0,0,0
764,14838459320748198494,6953998401968525707,40936,41999,41503,3164007,34813779,5915,76895,386150,386150,0,25872050,76895,5305755,2687936,71885030,0,34813779,0,0,0,0,0
765,7241118836352957487,8788120964533969575,2069,2591,17593,390866,2459353,122,1586,1776,1776,0,118992,1586,109434,165824,3262062,0,2459353,0,0,0,0,0
766,3180776867860607969,9759114882527426397,41057,42120,41610,3134933,34838700,5978,77714,373259,373259,0,25008353,77714,5362266,2695680,71081542,0,34838700,0,0,0,0,0
767,16459822930520107018,5728346138206757436,39943,41008,40596,3004874,34458476,5589,72657,269461,269461,0,18053887,72657,5013333,2624512,63195678,0,34458476,0,0,0,0,0
768,368413103938873723,18262768714896179228,42244,43308,42660,3029844,35062391,6505,84565,555384,555384,0,37210728,84565,5834985,2771712,83952320,0,35062391,0,0,0,0,0
769,7387674628622485179,4823162992555546596,41098,42162,41649,3167681,34699639,5962,77506,397742,397742,0,26648714,77506,5347914,2698368,72603965,0,34699639,0,0,0,0,0
770,4552233550283288364,6547987360064435635,41352,42414,41875,3121968,34792654,6077,79001,466781,466781,0,31274327,79001,5451095,2714496,77396415,0,34791926,728,0,0,0,0
771,10230036322838366769,16834091486503133825,35366,36430,36333,2993959,32841276,4345,56485,133545,133545,0,8947515,56485,3897465,2331520,51048068,0,32841276,0,0,0,0,0
772,17568047770432397041,17928037538960480115,39744,40808,40374,3123865,34364408,5466,71058,353610,353610,0,23691870,71058,4903002,2611712,68735231,0,34364408,0,0,0,0,0
773,8487381258365441485,12979024976696557597,40141,41203,40733,3039906,34620105,5618,73034,415263,415263,0,27822621,73034,5039346,2636992,73199703,0,34620105,0,0,0,0,0
774,12002854015431648748,9078779629580831054,35685,36748,36638,2915068,33091591,4421,57473,179283,179283,0,12011961,57473,3965637,2351872,54372767,0,33091591,0,0,0,0,0
775,17677776718261518007,6569972083400709734,40758,41821,41344,3134443,34706282,5814,75582,406472,406472,0,27233624,75582,5215184,2676544,73007421,0,34705190,1092,0,0,0,0
776,18386159295333708937,2957022115271191264,29574,30637,30827,2744169,29738618,3198,41574,57268,57268,0,3836956,41574,2868606,1960768,41179944,0,29738618,0,0,0,0,0
777,4341141527874333841,9813033933524934798,39280,40342,39990,2954065,34357817,5330,69290,144899,144899,0,9708233,69290,4781010,2581888,54423003,0,34357817,0,0,0,0,0
778,12041586216734902521,15864651036166104140,41165,42229,41709,3069248,34832109,6002,78026,462648,462648,0,30997416,78026,5383820,2702656,77026958,0,34831017,1092,0,0,0,0
779,12091280701665719598,11374426330775825533,37668,38733,38438,2984778,33648927,4898,63674,235256,235256,0,15762152,63674,4393506,2478912,59306713,0,33648927,0,0,0,0,0
780,5747063561846634627,11268985054877153913,39611,40673,40296,3014986,34371168,5441,70733,197434,197434,0,13228078,70733,4880603,2603072,58138203,0,34370076,1092,0,0,0,0
781,13659019480788384581,1477224547608252275,40897,41962,41465,3106874,34745685,5908,76804,309227,309227,0,20718209,76804,5299580,2685568,66597381,0,34741317,4368,0,0,0,0
782,17341197987695479059,12758543251451862339,4449,5464,8379,779378,6950996,383,4979,4662,4662,0,312354,4979,343551,349696,8744354,0,6950996,0,0,0,0,0
783,1971492685913915853,9498829225923425933,11570,12617,14035,1406195,14894308,989,12857,11690,11690,0,783230,12857,887133,807488,18792389,0,14894308,0,0,0,0,0
784,12990264759546356782,11895254356461299636,2892,3543,10932,513356,4185688,215,2795,3544,3544,0,237448,2795,192855,226752,5367031,0,4185688,0,0,0,0,0
785,1407034803039058523,3208817668834566120,28435,29498,29738,2820322,29031327,3003,39039,96274,96274,0,6450358,39039,2693691,1887872,42913308,0,29031327,0,0,0,0,0
786,17901577062350509317,7987965710380798642,41287,42351,41777,3172832,34869367,5998,77974,450047,450047,0,30153149,77974,5380206,2710464,76327795,0,34869367,0,0,0,0,0
787,14908308133424987909,14069639601022609556,40542,41604,41144,3151561,34673886,5773,75049,399884,399884,0,26792228,75049,5178381,2662656,72499856,0,34673886,0,0,0,0,0
788,11366450769460786544,12212992164959690807,41894,42957,42313,3215886,34872890,6291,81783,529943,529943,0,35506181,81783,5643027,2749248,82029545,0,34872890,0,0,0,0,0
789,11971815552029434115,6278165743160279719,39634,40697,40316,3057309,34371597,5439,70707,355380,355380,0,23810460,70707,4878783,2604608,68763073,0,34371597,0,0,0,0,0
790,4383325361708959176,13054491907527346276,40413,41476,41030,3070899,34617583,5712,74256,291768,291768,0,19548456,74256,5123768,2654464,65056200,0,34614671,2912,0,0,0,0
791,18363733528407095931,9212974215549949124,28495,29558,29829,2707808,29187704,3030,39390,54401,54401,0,3644867,39390,2717910,1891712,40179830,0,29187704,0,0,0,0,0
792,10002861733785003672,15986135879997762259,32102,33165,33233,2892512,31394597,3704,48152,71249,71249,0,4773683,48152,3322488,2122560,44539073,0,31394597,0,0,0,0,0
793,403711196683579954,82719973290891810,6183,7231,10594,932233,9068176,518,6734,5172,5172,0,346524,6734,464646,462784,11284957,0,9068176,0,0,0,0,0
794,1222773764376697482,8175128634320203859,41194,42258,41736,3154117,34731775,5998,77974,447472,447472,0,29980624,77974,5380206,2704512,75992970,0,34731775,0,0,0,0,0
795,14894244315246357671,13187776644179564887,26891,27955,28284,2784610,28050802,2783,36179,52353,52353,0,3507651,36179,2496351,1789120,38656818,0,28050802,0,0,0,0,0
796,9551010347952717070,7764205285819024450,41040,42105,41597,3081498,34730319,5956,77428,374623,374623,0,25099741,77428,5342532,2694720,70990407,0,34730319,0,0,0,0,0
797,11518686151825928075,7510247214459235898,41352,42416,41795,3175769,34872942,6066,78858,468874,468874,0,31414558,78858,5441202,2714624,77660890,0,34872942,0,0,0,0,0
798,18169216822466057707,16254368127024107430,28790,29853,30063,2703194,29182894,3054,39702,83400,83400,0,5587800,39702,2739438,1910592,42153981,0,29182894,0,0,0,0,0
799,17509253598807826051,8431495706168945874,41272,42335,41723,3081323,34739601,6022,78286,402344,402344,0,26957048,78286,5401734,2709440,72930869,0,34739601,0,0,0,0,0
800,207223875412327326,10118852599895984599,41456,42519,41923,3199546,34824153,6089,79157,437103,437103,0,29285901,79157,5461937,2721216,75534676,0,34821241,2912,2560,0,0,0
801,10411526384303269376,15197579925078485412,5528,6548,10204,830776,8345740,467,6071,5908,5908,0,395836,6071,418899,419072,10420527,0,8345740,0,0,0,0,0
802,5301745987430737095,13914075244360019892,40738,41801,41282,3132497,34625552,5825,75725,470182,470182,0,31502194,75725,5225025,2675264,77201814,0,34625552,0,0,0,0,0
803,5978770521789078293,2430543947129662318,39453,40516,40152,3012128,34282885,5408,70304,285118,285118,0,19102906,70304,4850976,2593024,63882071,0,34282885,0,0,0,0,0
804,9728400486518285695,1076325802860171526,38246,39310,39037,3013750,33981194,5049,65637,255807,255807,0,17139069,65637,4528953,2515840,61217843,0,33981194,0,0,0,0,0
805,12917981941722151755,4436109560820430606,42073,43138,42490,3218768,34897603,6386,83018,510168,510168,0,34181256,83018,5728242,2760832,80829191,0,34897603,0,0,0,0,0
806,16932523169649586864,8670703076502704777,39505,40570,40200,3123333,34448375,5429,70577,332641,332641,0,22286947,70577,4869813,2596480,67365148,0,34448375,0,0,0,0,0
807,15706837575289627978,14997366684646061356,27133,28196,28496,2666856,28201875,2800,36400,53973,53973,0,3616191,36400,2511600,1804544,38829562,0,28201875,0,0,0,0,0
808,15298385790794028158,7122094070481490561,31676,32738,32824,2844474,30948190,3593,46709,84402,84402,0,5654934,46709,3222921,2095232,44798575,0,30948190,0,0,0,0,0
809,10769344395154416677,16680657095248878299,41608,42670,42101,3131185,34950695,6200,80600,385430,385430,0,25823810,80600,5561504,2730880,72240175,0,34946327,4368,0,0,0,0
810,10489087642773762585,14288780598805872321,23605,24669,25270,2450499,25953187,2321,30173,48885,48885,0,3275295,30173,2081937,1578816,35365004,0,25953187,0,0,0,0,0
811,17446287876639459340,12600224300873572050,41694,42757,42176,3127908,34758854,6219,80847,513386,513386,0,34396862,80847,5578443,2736448,80640691,0,34758854,0,0,0,0,0
812,6024001205846443217,16292511933883066484,8097,9159,10699,1064952,11334297,684,8892,10202,10202,0,683534,8892,613548,586176,14293206,0,11334297,0,0,0,0,0
